Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Color
0 days 02:31:19.075000,NOR,4,0 days 00:01:24.136000,63.0,2.0,,,0 days 00:00:29.210000,0 days 00:00:32.917000,0 days 00:00:22.009000,0 days 02:30:24.134000,0 days 02:30:57.051000,0 days 02:31:19.060000,285.0,288.0,246.0,332.0,False,HARD,32.0,True,McLaren,0 days 02:29:54.939000,,1,11.0,False,,False,True,#eeb370
0 days 02:32:57.586000,NOR,4,0 days 00:01:38.511000,64.0,2.0,,,0 days 00:00:28.838000,0 days 00:00:42.256000,0 days 00:00:27.417000,0 days 02:31:47.898000,0 days 02:32:30.154000,0 days 02:32:57.571000,290.0,214.0,116.0,353.0,False,HARD,33.0,True,McLaren,0 days 02:31:19.075000,,267,9.0,False,,False,False,#eeb370
0 days 02:34:24.012000,NOR,4,0 days 00:01:26.426000,65.0,2.0,,,0 days 00:00:31.962000,0 days 00:00:32.724000,0 days 00:00:21.740000,0 days 02:33:29.533000,0 days 02:34:02.257000,0 days 02:34:23.997000,278.0,281.0,246.0,317.0,False,HARD,34.0,True,McLaren,0 days 02:32:57.586000,,7,9.0,False,,False,False,#eeb370
0 days 02:35:47.474000,NOR,4,0 days 00:01:23.462000,66.0,2.0,,,0 days 00:00:29.322000,0 days 00:00:32.378000,0 days 00:00:21.762000,0 days 02:34:53.319000,0 days 02:35:25.697000,0 days 02:35:47.459000,290.0,282.0,246.0,326.0,False,HARD,35.0,True,McLaren,0 days 02:34:24.012000,,1,9.0,False,,False,True,#eeb370
0 days 02:37:10.969000,NOR,4,0 days 00:01:23.495000,67.0,2.0,,,0 days 00:00:29.131000,0 days 00:00:32.595000,0 days 00:00:21.769000,0 days 02:36:16.590000,0 days 02:36:49.185000,0 days 02:37:10.954000,288.0,282.0,246.0,328.0,False,HARD,36.0,True,McLaren,0 days 02:35:47.474000,,1,9.0,False,,False,True,#eeb370
0 days 02:38:34.551000,NOR,4,0 days 00:01:23.582000,68.0,2.0,,,0 days 00:00:29.189000,0 days 00:00:32.618000,0 days 00:00:21.775000,0 days 02:37:40.143000,0 days 02:38:12.761000,0 days 02:38:34.536000,296.0,279.0,246.0,326.0,False,HARD,37.0,True,McLaren,0 days 02:37:10.969000,,1,9.0,False,,False,True,#eeb370
0 days 02:39:58.426000,NOR,4,0 days 00:01:23.875000,69.0,2.0,,,0 days 00:00:29.404000,0 days 00:00:32.606000,0 days 00:00:21.865000,0 days 02:39:03.940000,0 days 02:39:36.546000,0 days 02:39:58.411000,284.0,283.0,247.0,324.0,False,HARD,38.0,True,McLaren,0 days 02:38:34.551000,,1,9.0,False,,False,True,#eeb370
0 days 02:41:22.739000,NOR,4,0 days 00:01:24.313000,70.0,2.0,,,0 days 00:00:29.538000,0 days 00:00:32.838000,0 days 00:00:21.937000,0 days 02:40:27.949000,0 days 02:41:00.787000,0 days 02:41:22.724000,280.0,282.0,246.0,327.0,False,HARD,39.0,True,McLaren,0 days 02:39:58.426000,,1,9.0,False,,False,True,#eeb370
0 days 01:03:38.479000,BOT,77,,1.0,1.0,0 days 00:26:26.834000,,,0 days 00:00:35.104000,0 days 00:00:22.253000,,0 days 01:03:16.302000,0 days 01:03:38.558000,266.0,277.0,244.0,305.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:02:06.736000,,1,8.0,False,,False,False,#900000
0 days 01:05:03.867000,BOT,77,0 days 00:01:25.388000,2.0,1.0,,,0 days 00:00:29.928000,0 days 00:00:33.625000,0 days 00:00:21.835000,0 days 01:04:08.421000,0 days 01:04:42.046000,0 days 01:05:03.881000,274.0,276.0,242.0,327.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:03:38.479000,,1,8.0,False,,False,True,#900000
0 days 01:06:28.704000,BOT,77,0 days 00:01:24.837000,3.0,1.0,,,0 days 00:00:29.802000,0 days 00:00:33.323000,0 days 00:00:21.712000,0 days 01:05:33.683000,0 days 01:06:07.006000,0 days 01:06:28.718000,285.0,283.0,243.0,318.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 01:05:03.867000,,1,8.0,False,,False,True,#900000
0 days 01:07:53.509000,BOT,77,0 days 00:01:24.805000,4.0,1.0,,,0 days 00:00:29.425000,0 days 00:00:33.533000,0 days 00:00:21.847000,0 days 01:06:58.143000,0 days 01:07:31.676000,0 days 01:07:53.523000,265.0,283.0,242.0,334.0,True,MEDIUM,4.0,True,Alfa Romeo,0 days 01:06:28.704000,,1,8.0,False,,False,True,#900000
0 days 01:09:18.573000,BOT,77,0 days 00:01:25.064000,5.0,1.0,,,0 days 00:00:29.653000,0 days 00:00:33.489000,0 days 00:00:21.922000,0 days 01:08:23.176000,0 days 01:08:56.665000,0 days 01:09:18.587000,262.0,284.0,242.0,347.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 01:07:53.509000,,1,8.0,False,,False,True,#900000
0 days 01:10:43.244000,BOT,77,0 days 00:01:24.671000,6.0,1.0,,,0 days 00:00:29.422000,0 days 00:00:33.249000,0 days 00:00:22,0 days 01:09:48.009000,0 days 01:10:21.258000,0 days 01:10:43.258000,277.0,282.0,241.0,343.0,True,MEDIUM,6.0,True,Alfa Romeo,0 days 01:09:18.573000,,1,8.0,False,,False,True,#900000
0 days 01:12:07.675000,BOT,77,0 days 00:01:24.431000,7.0,1.0,,,0 days 00:00:29.273000,0 days 00:00:33.197000,0 days 00:00:21.961000,0 days 01:11:12.531000,0 days 01:11:45.728000,0 days 01:12:07.689000,283.0,282.0,242.0,340.0,True,MEDIUM,7.0,True,Alfa Romeo,0 days 01:10:43.244000,,1,8.0,False,,False,True,#900000
0 days 01:13:32.206000,BOT,77,0 days 00:01:24.531000,8.0,1.0,,,0 days 00:00:29.279000,0 days 00:00:33.220000,0 days 00:00:22.032000,0 days 01:12:36.968000,0 days 01:13:10.188000,0 days 01:13:32.220000,282.0,282.0,241.0,343.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:12:07.675000,,1,8.0,False,,False,True,#900000
0 days 01:14:56.559000,BOT,77,0 days 00:01:24.353000,9.0,1.0,,,0 days 00:00:29.312000,0 days 00:00:32.978000,0 days 00:00:22.063000,0 days 01:14:01.532000,0 days 01:14:34.510000,0 days 01:14:56.573000,283.0,283.0,241.0,345.0,True,MEDIUM,9.0,True,Alfa Romeo,0 days 01:13:32.206000,,1,8.0,False,,False,True,#900000
0 days 01:16:21.002000,BOT,77,0 days 00:01:24.443000,10.0,1.0,,,0 days 00:00:29.246000,0 days 00:00:33.223000,0 days 00:00:21.974000,0 days 01:15:25.819000,0 days 01:15:59.042000,0 days 01:16:21.016000,282.0,282.0,241.0,344.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 01:14:56.559000,,1,8.0,False,,False,True,#900000
0 days 01:17:45.678000,BOT,77,0 days 00:01:24.676000,11.0,1.0,,,0 days 00:00:29.498000,0 days 00:00:33.024000,0 days 00:00:22.154000,0 days 01:16:50.514000,0 days 01:17:23.538000,0 days 01:17:45.692000,283.0,282.0,242.0,342.0,False,MEDIUM,11.0,True,Alfa Romeo,0 days 01:16:21.002000,,1,8.0,False,,False,True,#900000
0 days 01:19:10.470000,BOT,77,0 days 00:01:24.792000,12.0,1.0,,,0 days 00:00:29.796000,0 days 00:00:32.954000,0 days 00:00:22.042000,0 days 01:18:15.488000,0 days 01:18:48.442000,0 days 01:19:10.484000,280.0,275.0,241.0,322.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 01:17:45.678000,,1,8.0,False,,False,True,#900000
0 days 01:20:34.944000,BOT,77,0 days 00:01:24.474000,13.0,1.0,,,0 days 00:00:29.756000,0 days 00:00:32.830000,0 days 00:00:21.888000,0 days 01:19:40.240000,0 days 01:20:13.070000,0 days 01:20:34.958000,282.0,276.0,242.0,,False,MEDIUM,13.0,True,Alfa Romeo,0 days 01:19:10.470000,,1,8.0,False,,False,True,#900000
0 days 01:21:59.298000,BOT,77,0 days 00:01:24.354000,14.0,1.0,,,0 days 00:00:29.650000,0 days 00:00:32.860000,0 days 00:00:21.844000,0 days 01:21:04.608000,0 days 01:21:37.468000,0 days 01:21:59.312000,280.0,277.0,242.0,,False,MEDIUM,14.0,True,Alfa Romeo,0 days 01:20:34.944000,,1,8.0,False,,False,True,#900000
0 days 01:23:23.550000,BOT,77,0 days 00:01:24.252000,15.0,1.0,,,0 days 00:00:29.616000,0 days 00:00:32.738000,0 days 00:00:21.898000,0 days 01:22:28.928000,0 days 01:23:01.666000,0 days 01:23:23.564000,282.0,275.0,241.0,323.0,True,MEDIUM,15.0,True,Alfa Romeo,0 days 01:21:59.298000,,1,8.0,False,,False,True,#900000
0 days 01:24:47.983000,BOT,77,0 days 00:01:24.433000,16.0,1.0,,,0 days 00:00:29.600000,0 days 00:00:32.892000,0 days 00:00:21.941000,0 days 01:23:53.164000,0 days 01:24:26.056000,0 days 01:24:47.997000,,275.0,242.0,,False,MEDIUM,16.0,True,Alfa Romeo,0 days 01:23:23.550000,,1,8.0,False,,False,True,#900000
0 days 01:26:12.466000,BOT,77,0 days 00:01:24.483000,17.0,1.0,,,0 days 00:00:29.636000,0 days 00:00:32.922000,0 days 00:00:21.925000,0 days 01:25:17.633000,0 days 01:25:50.555000,0 days 01:26:12.480000,,276.0,242.0,324.0,False,MEDIUM,17.0,True,Alfa Romeo,0 days 01:24:47.983000,,1,8.0,False,,False,True,#900000
0 days 01:27:36.873000,BOT,77,0 days 00:01:24.407000,18.0,1.0,,,0 days 00:00:29.696000,0 days 00:00:32.677000,0 days 00:00:22.034000,0 days 01:26:42.176000,0 days 01:27:14.853000,0 days 01:27:36.887000,281.0,277.0,241.0,322.0,False,MEDIUM,18.0,True,Alfa Romeo,0 days 01:26:12.466000,,1,8.0,False,,False,True,#900000
0 days 01:29:01.176000,BOT,77,0 days 00:01:24.303000,19.0,1.0,,,0 days 00:00:29.693000,0 days 00:00:32.718000,0 days 00:00:21.892000,0 days 01:28:06.580000,0 days 01:28:39.298000,0 days 01:29:01.190000,,277.0,241.0,321.0,False,MEDIUM,19.0,True,Alfa Romeo,0 days 01:27:36.873000,,1,8.0,False,,False,True,#900000
0 days 01:30:25.640000,BOT,77,0 days 00:01:24.464000,20.0,1.0,,,0 days 00:00:29.610000,0 days 00:00:32.837000,0 days 00:00:22.017000,0 days 01:29:30.800000,0 days 01:30:03.637000,0 days 01:30:25.654000,282.0,276.0,242.0,322.0,False,MEDIUM,20.0,True,Alfa Romeo,0 days 01:29:01.176000,,1,8.0,False,,False,True,#900000
0 days 01:31:49.986000,BOT,77,0 days 00:01:24.346000,21.0,1.0,,,0 days 00:00:29.566000,0 days 00:00:32.803000,0 days 00:00:21.977000,0 days 01:30:55.220000,0 days 01:31:28.023000,0 days 01:31:50,287.0,276.0,243.0,,False,MEDIUM,21.0,True,Alfa Romeo,0 days 01:30:25.640000,,1,8.0,False,,False,True,#900000
0 days 01:33:14.362000,BOT,77,0 days 00:01:24.376000,22.0,1.0,,,0 days 00:00:29.657000,0 days 00:00:32.795000,0 days 00:00:21.924000,0 days 01:32:19.657000,0 days 01:32:52.452000,0 days 01:33:14.376000,,276.0,241.0,,False,MEDIUM,22.0,True,Alfa Romeo,0 days 01:31:49.986000,,1,8.0,False,,False,True,#900000
0 days 01:34:38.890000,BOT,77,0 days 00:01:24.528000,23.0,1.0,,,0 days 00:00:29.684000,0 days 00:00:32.818000,0 days 00:00:22.026000,0 days 01:33:44.060000,0 days 01:34:16.878000,0 days 01:34:38.904000,284.0,276.0,242.0,,False,MEDIUM,23.0,True,Alfa Romeo,0 days 01:33:14.362000,,1,8.0,False,,False,True,#900000
0 days 01:36:03.459000,BOT,77,0 days 00:01:24.569000,24.0,1.0,,,0 days 00:00:29.668000,0 days 00:00:32.886000,0 days 00:00:22.015000,0 days 01:35:08.572000,0 days 01:35:41.458000,0 days 01:36:03.473000,,276.0,242.0,321.0,False,MEDIUM,24.0,True,Alfa Romeo,0 days 01:34:38.890000,,1,8.0,False,,False,True,#900000
0 days 01:37:27.985000,BOT,77,0 days 00:01:24.526000,25.0,1.0,,,0 days 00:00:29.584000,0 days 00:00:32.753000,0 days 00:00:22.189000,0 days 01:36:33.057000,0 days 01:37:05.810000,0 days 01:37:27.999000,287.0,276.0,242.0,322.0,False,MEDIUM,25.0,True,Alfa Romeo,0 days 01:36:03.459000,,1,8.0,False,,False,True,#900000
0 days 01:38:52.743000,BOT,77,0 days 00:01:24.758000,26.0,1.0,,,0 days 00:00:29.767000,0 days 00:00:32.879000,0 days 00:00:22.112000,0 days 01:37:57.766000,0 days 01:38:30.645000,0 days 01:38:52.757000,284.0,277.0,243.0,,False,MEDIUM,26.0,True,Alfa Romeo,0 days 01:37:27.985000,,1,8.0,False,,False,True,#900000
0 days 01:40:17.090000,BOT,77,0 days 00:01:24.347000,27.0,1.0,,,0 days 00:00:29.627000,0 days 00:00:32.682000,0 days 00:00:22.038000,0 days 01:39:22.384000,0 days 01:39:55.066000,0 days 01:40:17.104000,290.0,276.0,243.0,323.0,False,MEDIUM,27.0,True,Alfa Romeo,0 days 01:38:52.743000,,1,8.0,False,,False,True,#900000
0 days 01:41:41.330000,BOT,77,0 days 00:01:24.240000,28.0,1.0,,,0 days 00:00:29.624000,0 days 00:00:32.717000,0 days 00:00:21.899000,0 days 01:40:46.728000,0 days 01:41:19.445000,0 days 01:41:41.344000,289.0,276.0,242.0,322.0,True,MEDIUM,28.0,True,Alfa Romeo,0 days 01:40:17.090000,,1,8.0,False,,False,True,#900000
0 days 01:43:05.559000,BOT,77,0 days 00:01:24.229000,29.0,1.0,,,0 days 00:00:29.593000,0 days 00:00:32.736000,0 days 00:00:21.900000,0 days 01:42:10.937000,0 days 01:42:43.673000,0 days 01:43:05.573000,,277.0,243.0,,True,MEDIUM,29.0,True,Alfa Romeo,0 days 01:41:41.330000,,1,7.0,False,,False,True,#900000
0 days 01:44:29.953000,BOT,77,0 days 00:01:24.394000,30.0,1.0,,,0 days 00:00:29.600000,0 days 00:00:32.783000,0 days 00:00:22.011000,0 days 01:43:35.173000,0 days 01:44:07.956000,0 days 01:44:29.967000,286.0,275.0,242.0,,False,MEDIUM,30.0,True,Alfa Romeo,0 days 01:43:05.559000,,1,6.0,False,,False,True,#900000
0 days 01:45:53.886000,BOT,77,0 days 00:01:23.933000,31.0,1.0,,,0 days 00:00:29.576000,0 days 00:00:32.661000,0 days 00:00:21.696000,0 days 01:44:59.543000,0 days 01:45:32.204000,0 days 01:45:53.900000,289.0,276.0,243.0,,True,MEDIUM,31.0,True,Alfa Romeo,0 days 01:44:29.953000,,1,6.0,False,,False,True,#900000
0 days 01:47:17.898000,BOT,77,0 days 00:01:24.012000,32.0,1.0,,,0 days 00:00:29.586000,0 days 00:00:32.712000,0 days 00:00:21.714000,0 days 01:46:23.486000,0 days 01:46:56.198000,0 days 01:47:17.912000,286.0,276.0,242.0,321.0,False,MEDIUM,32.0,True,Alfa Romeo,0 days 01:45:53.886000,,1,6.0,False,,False,True,#900000
0 days 01:48:42.044000,BOT,77,0 days 00:01:24.146000,33.0,1.0,,,0 days 00:00:29.617000,0 days 00:00:32.733000,0 days 00:00:21.796000,0 days 01:47:47.529000,0 days 01:48:20.262000,0 days 01:48:42.058000,290.0,276.0,243.0,,False,MEDIUM,33.0,True,Alfa Romeo,0 days 01:47:17.898000,,1,6.0,False,,False,True,#900000
0 days 01:50:06.420000,BOT,77,0 days 00:01:24.376000,34.0,1.0,,,0 days 00:00:29.678000,0 days 00:00:32.702000,0 days 00:00:21.996000,0 days 01:49:11.736000,0 days 01:49:44.438000,0 days 01:50:06.434000,288.0,277.0,243.0,322.0,False,MEDIUM,34.0,True,Alfa Romeo,0 days 01:48:42.044000,,1,6.0,False,,False,True,#900000
0 days 01:51:30.525000,BOT,77,0 days 00:01:24.105000,35.0,1.0,,,0 days 00:00:29.622000,0 days 00:00:32.675000,0 days 00:00:21.808000,0 days 01:50:36.056000,0 days 01:51:08.731000,0 days 01:51:30.539000,289.0,277.0,243.0,321.0,False,MEDIUM,35.0,True,Alfa Romeo,0 days 01:50:06.420000,,1,6.0,False,,False,True,#900000
0 days 01:52:54.694000,BOT,77,0 days 00:01:24.169000,36.0,1.0,,,0 days 00:00:29.565000,0 days 00:00:32.761000,0 days 00:00:21.843000,0 days 01:52:00.104000,0 days 01:52:32.865000,0 days 01:52:54.708000,291.0,276.0,243.0,322.0,False,MEDIUM,36.0,True,Alfa Romeo,0 days 01:51:30.525000,,1,6.0,False,,False,True,#900000
0 days 01:54:19.104000,BOT,77,0 days 00:01:24.410000,37.0,1.0,,,0 days 00:00:29.586000,0 days 00:00:32.649000,0 days 00:00:22.175000,0 days 01:53:24.294000,0 days 01:53:56.943000,0 days 01:54:19.118000,,276.0,242.0,321.0,False,MEDIUM,37.0,True,Alfa Romeo,0 days 01:52:54.694000,,1,6.0,False,,False,True,#900000
0 days 01:55:44.255000,BOT,77,0 days 00:01:25.151000,38.0,1.0,,,0 days 00:00:29.968000,0 days 00:00:33.014000,0 days 00:00:22.169000,0 days 01:54:49.086000,0 days 01:55:22.100000,0 days 01:55:44.269000,,276.0,242.0,326.0,False,MEDIUM,38.0,True,Alfa Romeo,0 days 01:54:19.104000,,1,7.0,False,,False,True,#900000
0 days 01:57:12.547000,BOT,77,0 days 00:01:28.292000,39.0,1.0,,0 days 01:57:09.885000,0 days 00:00:29.857000,0 days 00:00:32.972000,0 days 00:00:25.463000,0 days 01:56:14.126000,0 days 01:56:47.098000,0 days 01:57:12.561000,290.0,277.0,,322.0,False,MEDIUM,39.0,True,Alfa Romeo,0 days 01:55:44.255000,,1,8.0,False,,False,False,#900000
0 days 01:58:57.534000,BOT,77,0 days 00:01:44.987000,40.0,2.0,0 days 01:57:33.754000,,0 days 00:00:50.085000,0 days 00:00:33.045000,0 days 00:00:21.857000,0 days 01:58:02.646000,0 days 01:58:35.691000,0 days 01:58:57.548000,283.0,277.0,246.0,302.0,False,HARD,1.0,False,Alfa Romeo,0 days 01:57:12.547000,,1,10.0,False,,False,False,#900000
0 days 02:00:24.501000,BOT,77,0 days 00:01:26.967000,41.0,2.0,,,0 days 00:00:30.530000,0 days 00:00:34.441000,0 days 00:00:21.996000,0 days 01:59:28.078000,0 days 02:00:02.519000,0 days 02:00:24.515000,289.0,284.0,245.0,313.0,False,HARD,2.0,False,Alfa Romeo,0 days 01:58:57.534000,,1,11.0,False,,False,True,#900000
0 days 02:01:48.569000,BOT,77,0 days 00:01:24.068000,42.0,2.0,,,0 days 00:00:29.161000,0 days 00:00:33.016000,0 days 00:00:21.891000,0 days 02:00:53.676000,0 days 02:01:26.692000,0 days 02:01:48.583000,293.0,280.0,244.0,336.0,False,HARD,3.0,False,Alfa Romeo,0 days 02:00:24.501000,,1,11.0,False,,False,True,#900000
0 days 02:03:11.932000,BOT,77,0 days 00:01:23.363000,43.0,2.0,,,0 days 00:00:28.927000,0 days 00:00:32.656000,0 days 00:00:21.780000,0 days 02:02:17.510000,0 days 02:02:50.166000,0 days 02:03:11.946000,295.0,287.0,246.0,342.0,True,HARD,4.0,False,Alfa Romeo,0 days 02:01:48.569000,,1,11.0,False,,False,True,#900000
0 days 02:04:36.145000,BOT,77,0 days 00:01:24.213000,44.0,2.0,,,0 days 00:00:29.051000,0 days 00:00:33.125000,0 days 00:00:22.037000,0 days 02:03:40.997000,0 days 02:04:14.122000,0 days 02:04:36.159000,285.0,287.0,247.0,338.0,False,HARD,5.0,False,Alfa Romeo,0 days 02:03:11.932000,,1,11.0,False,,False,True,#900000
0 days 02:06:00.034000,BOT,77,0 days 00:01:23.889000,45.0,2.0,,,0 days 00:00:28.962000,0 days 00:00:33.243000,0 days 00:00:21.684000,0 days 02:05:05.121000,0 days 02:05:38.364000,0 days 02:06:00.048000,278.0,285.0,245.0,352.0,False,HARD,6.0,False,Alfa Romeo,0 days 02:04:36.145000,,1,9.0,False,,False,True,#900000
0 days 02:07:23.600000,BOT,77,0 days 00:01:23.566000,46.0,2.0,,,0 days 00:00:28.845000,0 days 00:00:32.983000,0 days 00:00:21.738000,0 days 02:06:28.893000,0 days 02:07:01.876000,0 days 02:07:23.614000,289.0,287.0,245.0,341.0,False,HARD,7.0,False,Alfa Romeo,0 days 02:06:00.034000,,1,9.0,False,,False,True,#900000
0 days 02:08:47.172000,BOT,77,0 days 00:01:23.572000,47.0,2.0,,,0 days 00:00:28.934000,0 days 00:00:32.892000,0 days 00:00:21.746000,0 days 02:07:52.548000,0 days 02:08:25.440000,0 days 02:08:47.186000,292.0,287.0,247.0,338.0,False,HARD,8.0,False,Alfa Romeo,0 days 02:07:23.600000,,1,9.0,False,,False,True,#900000
0 days 02:10:12.734000,BOT,77,0 days 00:01:25.562000,48.0,2.0,,,0 days 00:00:28.869000,0 days 00:00:32.885000,0 days 00:00:23.808000,0 days 02:09:16.055000,0 days 02:09:48.940000,0 days 02:10:12.748000,297.0,274.0,244.0,346.0,False,HARD,9.0,False,Alfa Romeo,0 days 02:08:47.172000,,1,9.0,False,,False,True,#900000
0 days 02:11:36.962000,BOT,77,0 days 00:01:24.228000,49.0,2.0,,,0 days 00:00:29.686000,0 days 00:00:32.708000,0 days 00:00:21.834000,0 days 02:10:42.434000,0 days 02:11:15.142000,0 days 02:11:36.976000,290.0,279.0,245.0,325.0,False,HARD,10.0,False,Alfa Romeo,0 days 02:10:12.734000,,1,9.0,False,,False,True,#900000
0 days 02:13:00.621000,BOT,77,0 days 00:01:23.659000,50.0,2.0,,,0 days 00:00:29.411000,0 days 00:00:32.567000,0 days 00:00:21.681000,0 days 02:12:06.387000,0 days 02:12:38.954000,0 days 02:13:00.635000,291.0,280.0,244.0,324.0,False,HARD,11.0,False,Alfa Romeo,0 days 02:11:36.962000,,1,9.0,False,,False,True,#900000
0 days 02:14:24.494000,BOT,77,0 days 00:01:23.873000,51.0,2.0,,,0 days 00:00:29.324000,0 days 00:00:32.631000,0 days 00:00:21.918000,0 days 02:13:29.959000,0 days 02:14:02.590000,0 days 02:14:24.508000,290.0,279.0,245.0,322.0,False,HARD,12.0,False,Alfa Romeo,0 days 02:13:00.621000,,1,9.0,False,,False,True,#900000
0 days 02:15:48.100000,BOT,77,0 days 00:01:23.606000,52.0,2.0,,,0 days 00:00:29.484000,0 days 00:00:32.383000,0 days 00:00:21.739000,0 days 02:14:53.992000,0 days 02:15:26.375000,0 days 02:15:48.114000,291.0,278.0,245.0,,False,HARD,13.0,False,Alfa Romeo,0 days 02:14:24.494000,,1,9.0,False,,False,True,#900000
0 days 02:17:11.702000,BOT,77,0 days 00:01:23.602000,53.0,2.0,,,0 days 00:00:29.389000,0 days 00:00:32.531000,0 days 00:00:21.682000,0 days 02:16:17.503000,0 days 02:16:50.034000,0 days 02:17:11.716000,293.0,277.0,246.0,,False,HARD,14.0,False,Alfa Romeo,0 days 02:15:48.100000,,1,9.0,False,,False,True,#900000
0 days 02:18:35.672000,BOT,77,0 days 00:01:23.970000,54.0,2.0,,,0 days 00:00:29.498000,0 days 00:00:32.577000,0 days 00:00:21.895000,0 days 02:17:41.214000,0 days 02:18:13.791000,0 days 02:18:35.686000,,278.0,245.0,321.0,False,HARD,15.0,False,Alfa Romeo,0 days 02:17:11.702000,,1,9.0,False,,False,True,#900000
0 days 02:19:59.796000,BOT,77,0 days 00:01:24.124000,55.0,2.0,,,0 days 00:00:29.524000,0 days 00:00:32.667000,0 days 00:00:21.933000,0 days 02:19:05.210000,0 days 02:19:37.877000,0 days 02:19:59.810000,291.0,276.0,244.0,,False,HARD,16.0,False,Alfa Romeo,0 days 02:18:35.672000,,1,9.0,False,,False,True,#900000
0 days 02:21:26.638000,BOT,77,0 days 00:01:26.842000,56.0,2.0,,,0 days 00:00:32.060000,0 days 00:00:32.906000,0 days 00:00:21.876000,0 days 02:20:31.870000,0 days 02:21:04.776000,0 days 02:21:26.652000,294.0,279.0,243.0,236.0,False,HARD,17.0,False,Alfa Romeo,0 days 02:19:59.796000,,1,9.0,False,,False,True,#900000
0 days 02:22:52.065000,BOT,77,0 days 00:01:25.427000,57.0,2.0,,,0 days 00:00:30.092000,0 days 00:00:33.277000,0 days 00:00:22.058000,0 days 02:21:56.744000,0 days 02:22:30.021000,0 days 02:22:52.079000,289.0,278.0,244.0,324.0,False,HARD,18.0,False,Alfa Romeo,0 days 02:21:26.638000,,1,10.0,False,,False,True,#900000
0 days 02:24:17.762000,BOT,77,0 days 00:01:25.697000,58.0,2.0,,,0 days 00:00:30.578000,0 days 00:00:33.157000,0 days 00:00:21.962000,0 days 02:23:22.657000,0 days 02:23:55.814000,0 days 02:24:17.776000,197.0,278.0,245.0,322.0,False,HARD,19.0,False,Alfa Romeo,0 days 02:22:52.065000,,1,10.0,False,,False,True,#900000
0 days 02:25:41.683000,BOT,77,0 days 00:01:23.921000,59.0,2.0,,,0 days 00:00:29.457000,0 days 00:00:32.517000,0 days 00:00:21.947000,0 days 02:24:47.233000,0 days 02:25:19.750000,0 days 02:25:41.697000,290.0,280.0,243.0,,False,HARD,20.0,False,Alfa Romeo,0 days 02:24:17.762000,,1,10.0,False,,False,True,#900000
0 days 02:27:05.637000,BOT,77,0 days 00:01:23.954000,60.0,2.0,,,0 days 00:00:29.514000,0 days 00:00:32.520000,0 days 00:00:21.920000,0 days 02:26:11.211000,0 days 02:26:43.731000,0 days 02:27:05.651000,289.0,278.0,245.0,325.0,False,HARD,21.0,False,Alfa Romeo,0 days 02:25:41.683000,,1,10.0,False,,False,True,#900000
0 days 02:28:29.704000,BOT,77,0 days 00:01:24.067000,61.0,2.0,,,0 days 00:00:29.485000,0 days 00:00:32.739000,0 days 00:00:21.843000,0 days 02:27:35.136000,0 days 02:28:07.875000,0 days 02:28:29.718000,296.0,281.0,244.0,,False,HARD,22.0,False,Alfa Romeo,0 days 02:27:05.637000,,1,10.0,False,,False,True,#900000
0 days 02:29:53.806000,BOT,77,0 days 00:01:24.102000,62.0,2.0,,,0 days 00:00:29.414000,0 days 00:00:32.816000,0 days 00:00:21.872000,0 days 02:28:59.132000,0 days 02:29:31.948000,0 days 02:29:53.820000,292.0,279.0,245.0,,False,HARD,23.0,False,Alfa Romeo,0 days 02:28:29.704000,,1,10.0,False,,False,True,#900000
0 days 02:31:18.422000,BOT,77,0 days 00:01:24.616000,63.0,2.0,,,0 days 00:00:29.609000,0 days 00:00:33.010000,0 days 00:00:21.997000,0 days 02:30:23.429000,0 days 02:30:56.439000,0 days 02:31:18.436000,,278.0,245.0,324.0,False,HARD,24.0,False,Alfa Romeo,0 days 02:29:53.806000,,1,10.0,False,,False,True,#900000
0 days 02:32:58.552000,BOT,77,0 days 00:01:40.130000,64.0,2.0,,,0 days 00:00:30.156000,0 days 00:00:42.949000,0 days 00:00:27.025000,0 days 02:31:48.592000,0 days 02:32:31.541000,0 days 02:32:58.566000,289.0,235.0,156.0,,False,HARD,25.0,False,Alfa Romeo,0 days 02:31:18.422000,,267,10.0,False,,False,False,#900000
0 days 02:34:25.360000,BOT,77,0 days 00:01:26.808000,65.0,2.0,,,0 days 00:00:31.437000,0 days 00:00:33.388000,0 days 00:00:21.983000,0 days 02:33:30.003000,0 days 02:34:03.391000,0 days 02:34:25.374000,279.0,286.0,246.0,317.0,False,HARD,26.0,False,Alfa Romeo,0 days 02:32:58.552000,,7,10.0,False,,False,False,#900000
