Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 02:31:44.203000,SAI,55,0 days 00:01:14.190000,64.0,4.0,,,0 days 00:00:19.178000,0 days 00:00:37.788000,0 days 00:00:17.224000,0 days 02:30:49.225000,0 days 02:31:27.013000,0 days 02:31:44.237000,295.0,253.0,299.0,293.0,False,SOFT,17.0,False,Ferrari,0 days 02:30:30.013000,2022-11-13 19:31:31.039,1,3.0,False,,False,True,74.19
0 days 02:32:58.156000,SAI,55,0 days 00:01:13.953000,65.0,4.0,,,0 days 00:00:19.033000,0 days 00:00:37.724000,0 days 00:00:17.196000,0 days 02:32:03.270000,0 days 02:32:40.994000,0 days 02:32:58.190000,299.0,255.0,304.0,295.0,True,SOFT,18.0,False,Ferrari,0 days 02:31:44.203000,2022-11-13 19:32:45.229,1,3.0,False,,False,True,73.953
0 days 02:34:12.352000,SAI,55,0 days 00:01:14.196000,66.0,4.0,,,0 days 00:00:19.025000,0 days 00:00:37.821000,0 days 00:00:17.350000,0 days 02:33:17.215000,0 days 02:33:55.036000,0 days 02:34:12.386000,301.0,255.0,305.0,299.0,False,SOFT,19.0,False,Ferrari,0 days 02:32:58.156000,2022-11-13 19:33:59.182,1,3.0,False,,False,True,74.196
0 days 02:35:26.613000,SAI,55,0 days 00:01:14.261000,67.0,4.0,,,0 days 00:00:19.037000,0 days 00:00:37.853000,0 days 00:00:17.371000,0 days 02:34:31.423000,0 days 02:35:09.276000,0 days 02:35:26.647000,,255.0,304.0,300.0,False,SOFT,20.0,False,Ferrari,0 days 02:34:12.352000,2022-11-13 19:35:13.378,1,3.0,False,,False,True,74.261
0 days 02:36:41.270000,SAI,55,0 days 00:01:14.657000,68.0,4.0,,,0 days 00:00:19.033000,0 days 00:00:38.317000,0 days 00:00:17.307000,0 days 02:35:45.680000,0 days 02:36:23.997000,0 days 02:36:41.304000,305.0,256.0,303.0,,False,SOFT,21.0,False,Ferrari,0 days 02:35:26.613000,2022-11-13 19:36:27.639,1,3.0,False,,False,True,74.657
0 days 02:37:55.668000,SAI,55,0 days 00:01:14.398000,69.0,4.0,,,0 days 00:00:19.088000,0 days 00:00:38.023000,0 days 00:00:17.287000,0 days 02:37:00.392000,0 days 02:37:38.415000,0 days 02:37:55.702000,306.0,257.0,303.0,302.0,False,SOFT,22.0,False,Ferrari,0 days 02:36:41.270000,2022-11-13 19:37:42.296,1,3.0,False,,False,True,74.398
0 days 02:39:10.133000,SAI,55,0 days 00:01:14.465000,70.0,4.0,,,0 days 00:00:19.058000,0 days 00:00:38.043000,0 days 00:00:17.364000,0 days 02:38:14.760000,0 days 02:38:52.803000,0 days 02:39:10.167000,307.0,259.0,303.0,303.0,False,SOFT,23.0,False,Ferrari,0 days 02:37:55.668000,2022-11-13 19:38:56.694,1,3.0,False,,False,True,74.465
0 days 02:40:24.625000,SAI,55,0 days 00:01:14.492000,71.0,4.0,,,0 days 00:00:19.074000,0 days 00:00:38.116000,0 days 00:00:17.302000,0 days 02:39:29.241000,0 days 02:40:07.357000,0 days 02:40:24.659000,,255.0,305.0,304.0,False,SOFT,24.0,False,Ferrari,0 days 02:39:10.133000,2022-11-13 19:40:11.159,1,3.0,False,,False,True,74.492
0 days 01:17:12.709000,LAT,6,0 days 00:01:17.967000,9.0,1.0,,,0 days 00:00:20.047000,0 days 00:00:40.236000,0 days 00:00:17.684000,0 days 01:16:14.777000,0 days 01:16:55.013000,0 days 01:17:12.697000,305.0,235.0,309.0,295.0,True,MEDIUM,9.0,True,Williams,0 days 01:15:54.742000,2022-11-13 18:16:55.768,1,14.0,False,,False,True,77.967
0 days 01:18:30.479000,LAT,6,0 days 00:01:17.770000,10.0,1.0,,,0 days 00:00:19.742000,0 days 00:00:40.388000,0 days 00:00:17.640000,0 days 01:17:32.439000,0 days 01:18:12.827000,0 days 01:18:30.467000,307.0,241.0,310.0,307.0,True,MEDIUM,10.0,True,Williams,0 days 01:17:12.709000,2022-11-13 18:18:13.735,1,14.0,False,,False,True,77.77
