Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:16:12.446000,GAS,10,0 days 00:00:58.371000,41.0,2.0,,,0 days 00:00:20.381000,0 days 00:00:20.833000,0 days 00:00:17.157000,0 days 01:15:34.466000,0 days 01:15:55.299000,0 days 01:16:12.456000,,260.0,281.0,297.0,False,MEDIUM,19.0,False,AlphaTauri,0 days 01:15:14.075000,2020-12-06 17:55:14.108,1,10.0,False,,False,True,58.371
0 days 01:17:10.768000,GAS,10,0 days 00:00:58.322000,42.0,2.0,,,0 days 00:00:20.313000,0 days 00:00:20.794000,0 days 00:00:17.215000,0 days 01:16:32.769000,0 days 01:16:53.563000,0 days 01:17:10.778000,279.0,260.0,282.0,,False,MEDIUM,20.0,False,AlphaTauri,0 days 01:16:12.446000,2020-12-06 17:56:12.479,1,9.0,False,,False,True,58.322
0 days 01:18:09.401000,GAS,10,0 days 00:00:58.633000,43.0,2.0,,,0 days 00:00:20.467000,0 days 00:00:20.913000,0 days 00:00:17.253000,0 days 01:17:31.245000,0 days 01:17:52.158000,0 days 01:18:09.411000,281.0,259.0,284.0,,False,MEDIUM,21.0,False,AlphaTauri,0 days 01:17:10.768000,2020-12-06 17:57:10.801,1,8.0,False,,False,True,58.633
0 days 01:19:07.640000,GAS,10,0 days 00:00:58.239000,44.0,2.0,,,0 days 00:00:20.326000,0 days 00:00:20.825000,0 days 00:00:17.088000,0 days 01:18:29.737000,0 days 01:18:50.562000,0 days 01:19:07.650000,280.0,260.0,292.0,300.0,False,MEDIUM,22.0,False,AlphaTauri,0 days 01:18:09.401000,2020-12-06 17:58:09.434,1,8.0,False,,False,True,58.239
0 days 01:20:05.573000,GAS,10,0 days 00:00:57.933000,45.0,2.0,,,0 days 00:00:20.030000,0 days 00:00:20.745000,0 days 00:00:17.158000,0 days 01:19:27.680000,0 days 01:19:48.425000,0 days 01:20:05.583000,,259.0,281.0,322.0,False,MEDIUM,23.0,False,AlphaTauri,0 days 01:19:07.640000,2020-12-06 17:59:07.673,1,8.0,False,,False,True,57.933
0 days 01:21:03.834000,GAS,10,0 days 00:00:58.261000,46.0,2.0,,,0 days 00:00:20.302000,0 days 00:00:20.760000,0 days 00:00:17.199000,0 days 01:20:25.885000,0 days 01:20:46.645000,0 days 01:21:03.844000,,259.0,281.0,294.0,False,MEDIUM,24.0,False,AlphaTauri,0 days 01:20:05.573000,2020-12-06 18:00:05.606,1,8.0,False,,False,True,58.261
0 days 01:22:02.106000,GAS,10,0 days 00:00:58.272000,47.0,2.0,,,0 days 00:00:20.342000,0 days 00:00:20.768000,0 days 00:00:17.162000,0 days 01:21:24.186000,0 days 01:21:44.954000,0 days 01:22:02.116000,279.0,260.0,281.0,296.0,False,MEDIUM,25.0,False,AlphaTauri,0 days 01:21:03.834000,2020-12-06 18:01:03.867,1,8.0,False,,False,True,58.272
0 days 01:23:00.365000,GAS,10,0 days 00:00:58.259000,48.0,2.0,,,0 days 00:00:20.359000,0 days 00:00:20.785000,0 days 00:00:17.115000,0 days 01:22:22.475000,0 days 01:22:43.260000,0 days 01:23:00.375000,280.0,260.0,282.0,294.0,False,MEDIUM,26.0,False,AlphaTauri,0 days 01:22:02.106000,2020-12-06 18:02:02.139,1,6.0,False,,False,True,58.259
0 days 01:23:58.929000,GAS,10,0 days 00:00:58.564000,49.0,2.0,,,0 days 00:00:20.430000,0 days 00:00:20.974000,0 days 00:00:17.160000,0 days 01:23:20.805000,0 days 01:23:41.779000,0 days 01:23:58.939000,278.0,260.0,281.0,295.0,False,MEDIUM,27.0,False,AlphaTauri,0 days 01:23:00.365000,2020-12-06 18:03:00.398,1,6.0,False,,False,True,58.564
0 days 01:24:57.354000,GAS,10,0 days 00:00:58.425000,50.0,2.0,,,0 days 00:00:20.391000,0 days 00:00:20.790000,0 days 00:00:17.244000,0 days 01:24:19.330000,0 days 01:24:40.120000,0 days 01:24:57.364000,280.0,261.0,281.0,293.0,False,MEDIUM,28.0,False,AlphaTauri,0 days 01:23:58.929000,2020-12-06 18:03:58.962,1,6.0,False,,False,True,58.425
